Source List,Entity Number,SDN Type,Programs,Name,Title,Address,City,State/Province,Postal Code,Country,Federal Register Notice,Effective Date,Date Lifted/Waived/Expired,Standard Order,License Requirement,License Policy,Call Sign,Vessel Type,Gross Tonnage,Gross Register Tonnage,Vessel Flag,Vessel Owner,Remarks/Notes,Address Number,Address Remarks,Alternate Number,Alternate Type,Alternate Name,Alternate Remarks,Web Link,,,,
EL,,,,Tianjin University,,"15th floor, Quanzhou Software Park Complex Building, Beifeng Street, Fengze District",Quanzhou City,,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"A216 Virtual University Park, High-tech Park, Yuehai Street, Nanshan District",Shenzhen,,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"No. 11-17-30, Makerspace, 11th Floor, Citizens' Home, Sandajie, New District",Kaifeng City,Henan Province,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"Room 214, Building 3, 48 Jialingjiang Road, Lingang Economic Zone",Tianjin,,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"No. 85 Zhongguanxi Road, Zhenhai District",Ningbo City,,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"Building B6, District D, Tianfu New Economic Industrial Park, Xinglong Lake, Tianfu New District",Chengdu City,Sichuan Province,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tianjin University,,"No. 88, Kangyang Avenue, Hangzhou Bay Shangyu Economic and Technological Development Zone",Shaoxing City,Zhejiang Province,,China,85 FR 83420; 88 FR,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,"Tianjin University, Binhai Industrial Research Institute; Tianjin University, Hefei Institute for Innovation and Development; Tianjin University, Institute of Medical Robots and Intelligent Systems; Tianjin University, Jinnan Innovation Research Institute; Tianjin University, Qingdao Ocean Engineering Research Institute; Tianjin University, Quanzhou Integrated Circuit and Artificial Intelligence Research Institute; Tianjin University, Shandong Research Institute; Tianjin University, Shenzhen Research Institute; Tianjin University, Sichuan Innovation Research Institute; Tianjin University, Urban Planning and Design Institute; Tianjin University, Wuqing Institute of Frontier Technology; Tianjin University, Zhejiang Research Institute; Tianjin University, Zhejiang Shaoxing Research Institute; Tianjin University, Zhongyuan Advanced Technology Research Institute",,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Tongfang NucTech Technology Ltd.,,"Second Floor, Building A, Tongfang Skyscraper, Shuangqing Road, Haidian District",Beijing,,,China,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,NucTech,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wei Pang,,No. 92 Weijin Road,Tianjin,,300072,China,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Wei Pang,,"3rd Floor, Room 316, A2 Building, Tianjin University Science Park, No. 80, 4th Avenue, Tianjin Economic Development Area (TEDA)",Tianjin,,,China,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Zhao Gang,,No. 92 Weijin Road,Tianjin,,300072,China,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Zhao Gang,,"3rd Floor, Room 316, A2 Building, Tianjin University Science Park, No. 80, 4th Avenue, Tianjin Economic Development Area (TEDA)",Tianjin,,,China,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,France Tech Services,,73 Rue Jean Jaures,Puteaux,,92800,France,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,France Technology Services,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,MRS GmbH,,Wiener Strasse 23 A,Regensburg,,93065, Germany,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,MRS International,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,MRS GmbH,,Gewerhofstrasse 11,Essen,,45145, Germany,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,MRS International,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,SMIC Hong Kong International Company Limited,,"Suite 3003, 30th Floor, No. 9 Queen's Road",Central Hong Kong,,,Hong Kong,85 FR 83420; 85 FR 83765; 86 FR 12529,12/22/2020; 12/2/2020; 3/4/2021,,,For all items subject to the EAR.  (See §744.11 of the EAR).,"Presumption of denial for items uniquely required for production of semiconducto rs at advanced technology nodes (10 nanometers and below, including extreme ultraviolet technology); Case by case for all other items",,,,,,,,,,,,SMIC Hong Kong,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Zigma Aviation,,"Viasalettuol, No. 12",Venezia Mestre,,,Italy,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,Zigma Aviation Services,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Feroz Ahmed Akbar,,"116/8 San Juan St, Georges Road",ST. Julians,,STJ 3203,Malta,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Sparx Air Ltd,,116/8 San Juan St Georges Road,ST. Julians,,STJ 3203,Malta,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,Presumption of denial.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Geo Research,,136-B Faisal Town,Lahore,,,Pakistan,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,See §744.2(d) of the EAR.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Geo Research,,102-G Block Model Town,Lahore,,,Pakistan,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,See §744.2(d) of the EAR.,,,,,,,,,,,,,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Link Lines (Pvt.) Limited,,"1st Floor, Flat B, 11 Main Gulberg, Ghaus-Ul-Azam Road",Lahore,,,Pakistan,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,See §744.2(d) of the EAR.,,,,,,,,,,,,Link Lines,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Link Lines (Pvt.) Limited,,"VIP Square Plaza, 1st Floor, Office No. 3, 1-8 Markaz",Islamabad,,,Pakistan,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,See §744.2(d) of the EAR.,,,,,,,,,,,,Link Lines,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
EL,,,,Link Lines (Pvt.) Limited,,"17-Chaman Chambers, Nishter Road",Lahore,,,Pakistan,85 FR 83420,12/18/2020,,,For all items subject to the EAR.  (See §744.11 of the EAR).,See §744.2(d) of the EAR.,,,,,,,,,,,,Link Lines,,http://www.bis.doc.gov/index.php/policy-guidance/lists-of-parties-of-concern/entity-list,,,,
